WGTP,PWGTP,NOC,PERNP,AGEP,CPLT,COW,QTRBIR,SEX,HHL,TEN,RAC1P,SCHL,JWTRNS,ST,
51,90,0,0,73,0,0,2,2,3,1,1,19,0,26,
469,469,0,0,66,0,0,4,2,1,1,2,16,0,26,
469,430,0,16700,42,0,6,2,2,1,1,2,21,1,26,
469,360,0,0,18,0,0,2,1,1,1,2,16,0,26,
469,559,0,-10001,15,0,0,1,2,1,1,2,12,0,26,
469,491,0,-10001,13,0,0,2,1,1,1,2,10,0,26,
469,773,0,-10001,11,0,0,3,2,1,1,2,8,0,26,
83,83,1,58000,46,1,3,1,1,4,1,6,20,1,26,
83,72,1,68000,46,1,1,1,2,4,1,6,21,1,26,
83,27,1,20000,24,1,1,3,1,4,1,6,21,1,26,
83,37,1,-10001,15,1,0,2,2,4,1,6,12,0,26,
83,107,1,0,72,1,0,3,2,4,1,6,21,0,26,
29,29,0,0,54,3,0,2,2,1,1,1,20,0,26,
29,30,0,56000,61,3,1,1,1,1,1,1,16,1,26,
73,74,0,0,73,1,4,4,1,1,1,1,16,0,26,
73,76,0,0,75,1,0,3,2,1,1,1,16,0,26,
90,90,1,23000,43,3,1,4,2,1,1,1,20,1,26,
90,86,1,64000,51,3,1,1,1,1,1,1,13,1,26,
90,47,1,5000,18,3,1,1,2,1,1,1,16,1,26,
90,84,1,-10001,13,3,0,2,1,1,1,1,9,0,26,
224,224,0,0,85,0,0,2,2,1,2,2,16,0,26,
224,232,0,118000,59,0,1,2,1,1,2,2,13,1,26,
72,72,1,25000,53,1,8,3,2,1,1,1,19,1,26,
72,61,1,30000,58,1,7,3,1,1,1,1,18,11,26,
72,53,1,-10001,14,1,0,4,1,1,1,1,11,0,26,
72,62,1,3000,18,1,1,2,2,1,1,1,15,1,26,
25,25,0,0,72,3,0,3,1,1,1,1,21,0,26,
25,27,0,0,74,3,0,4,2,1,1,1,19,0,26,
72,72,6,90000,35,1,1,2,1,1,1,1,16,1,26,
72,79,6,0,35,1,1,2,2,1,1,1,16,0,26,
72,56,6,-10001,13,1,0,4,1,1,1,1,11,0,26,
72,75,6,-10001,8,1,0,2,2,1,1,1,5,0,26,
72,57,6,-10001,3,1,0,3,2,1,1,1,1,0,26,
72,79,6,-10001,3,1,0,3,1,1,1,1,1,0,26,
72,79,6,-10001,15,1,0,1,1,1,1,1,12,0,26,
72,75,6,-10001,10,1,0,2,2,1,1,1,7,0,26,
73,73,0,0,62,0,0,3,1,1,4,1,18,0,26,
66,66,0,105000,64,1,1,2,1,1,1,1,20,1,26,
66,70,0,6000,62,1,2,2,2,1,1,1,21,0,26,
83,83,0,90000,53,0,1,3,1,1,1,1,20,1,26,
24,24,0,2400,68,0,1,1,2,1,2,1,18,1,26,
778,778,1,50000,25,3,1,4,2,1,3,9,18,1,26,
778,813,1,40000,27,3,1,4,1,1,3,2,16,1,26,
778,692,1,-10001,3,3,0,4,1,1,3,9,1,0,26,
35,36,3,52000,38,1,4,3,1,1,2,1,21,1,26,
35,36,3,0,35,1,0,3,2,1,2,1,21,0,26,
35,52,3,-10001,7,1,0,2,2,1,2,1,4,0,26,
35,15,3,-10001,4,1,0,2,1,1,2,1,3,0,26,
35,15,3,-10001,1,1,0,1,1,1,2,1,0,0,26,
121,122,0,0,67,0,0,3,1,1,2,1,16,0,26,
216,216,2,0,37,1,1,2,1,1,3,1,19,0,26,
216,227,2,40000,28,1,1,1,2,1,3,1,19,1,26,
216,270,2,-10001,7,1,0,1,2,1,3,1,4,0,26,
216,272,2,-10001,9,1,0,4,2,1,3,1,6,0,26,
27,27,7,100000,44,1,1,1,1,1,1,1,22,1,26,
27,44,7,70000,44,1,2,2,2,1,1,1,22,1,26,
27,51,7,5200,16,1,1,4,1,1,1,1,11,1,26,
27,41,7,-10001,14,1,0,2,2,1,1,1,11,0,26,
27,48,7,-10001,12,1,0,3,1,1,1,1,10,0,26,
27,43,7,-10001,9,1,0,3,2,1,1,1,7,0,26,
27,48,7,-10001,8,1,0,4,1,1,1,1,5,0,26,
27,43,7,-10001,7,1,0,2,2,1,1,1,5,0,26,
27,45,7,-10001,5,1,0,3,1,1,1,2,2,0,26,
106,106,2,63000,44,1,3,4,1,3,1,6,24,1,26,
106,66,2,260000,33,1,7,2,2,3,1,6,24,1,26,
106,96,2,-10001,8,1,0,3,2,3,1,6,6,0,26,
106,76,2,-10001,2,1,0,2,1,3,1,6,0,0,26,
106,111,2,0,69,1,0,4,2,3,1,6,16,0,26,
65,66,0,0,85,1,0,2,1,1,2,1,22,0,26,
65,46,0,0,84,1,0,2,2,1,2,1,22,0,26,
43,43,0,1400,65,1,4,4,2,1,1,1,20,0,26,
43,39,0,0,65,1,0,4,1,1,1,1,21,0,26,
74,74,0,0,77,1,0,1,1,1,2,1,22,0,26,
74,76,0,0,75,1,2,2,2,1,2,1,18,0,26,
70,70,0,96000,67,1,7,4,1,1,1,1,16,11,26,
70,79,0,60000,62,1,1,3,2,1,1,1,14,1,26,
19,20,0,0,69,0,0,2,1,1,1,1,21,0,26,
89,90,0,51000,60,1,1,1,2,1,1,1,19,11,26,
89,95,0,51000,61,1,3,3,1,1,1,1,19,1,26,
89,119,0,15300,24,1,3,3,2,1,1,1,19,1,26,
112,113,0,70000,56,1,1,3,1,1,2,1,16,1,26,
112,90,0,16000,63,1,6,2,2,1,2,1,20,11,26,
112,136,0,0,81,1,0,4,2,1,2,1,11,0,26,
200,201,4,32000,34,0,1,4,2,1,1,2,18,1,26,
200,112,4,-10001,15,0,0,1,2,1,1,2,12,0,26,
200,194,4,-10001,11,0,0,1,2,1,1,2,8,0,26,
200,211,4,-10001,3,0,0,4,1,1,1,2,1,0,26,
200,209,4,-10001,0,0,0,4,1,1,1,2,0,0,26,
16,17,0,0,64,0,1,3,1,1,2,1,16,0,26,
70,71,0,110000,52,1,4,2,2,1,1,1,22,1,26,
70,87,0,95000,49,1,1,1,1,1,1,1,21,1,26,
27,27,0,60000,34,1,1,2,1,1,1,1,19,1,26,
27,33,0,20000,28,1,1,1,2,1,1,1,20,1,26,
32,33,0,31000,63,1,3,4,2,1,2,1,18,1,26,
32,22,0,12000,68,1,1,3,1,1,2,1,16,0,26,
220,220,0,124000,52,1,4,4,2,1,1,1,21,1,26,
220,291,0,100000,42,1,1,3,1,1,1,1,21,1,26,
220,271,0,29700,22,1,1,2,2,1,1,1,19,1,26,
147,148,0,135000,52,1,1,2,1,1,2,1,21,1,26,
147,152,0,69000,59,1,1,1,2,1,2,1,16,1,26,
75,75,0,50000,54,0,1,1,1,1,1,1,19,1,26,
73,74,0,40000,33,0,1,3,2,1,1,1,20,1,26,
22,22,0,0,62,1,0,1,2,1,2,9,20,0,26,
22,26,0,75000,57,1,1,4,1,1,2,9,16,1,26,
293,293,0,0,64,1,0,4,1,1,2,1,19,0,26,
293,279,0,30000,62,1,1,1,2,1,2,1,19,1,26,
87,87,0,0,67,1,0,4,2,1,3,1,17,0,26,
87,103,0,0,62,1,0,2,1,1,3,1,17,0,26,
129,129,0,16000,45,3,1,1,2,2,3,9,16,1,26,
129,58,0,17000,42,3,3,2,1,2,3,9,16,1,26,
105,105,0,25000,52,0,4,2,2,1,2,2,20,11,26,
105,132,0,0,50,0,0,2,2,1,2,2,19,0,26,
105,113,0,6000,71,0,4,4,2,1,2,2,19,11,26,
405,405,6,60000,36,1,1,2,2,1,1,2,19,1,26,
405,354,6,0,36,1,1,2,1,1,1,9,18,0,26,
405,197,6,0,16,1,0,2,2,1,1,9,13,0,26,
405,197,6,-10001,15,1,0,3,2,1,1,9,12,0,26,
405,435,6,-10001,11,1,0,3,1,1,1,9,8,0,26,
405,341,6,-10001,11,1,0,3,2,1,1,9,8,0,26,
405,435,6,-10001,7,1,0,4,1,1,1,9,5,0,26,
405,340,6,-10001,7,1,0,4,2,1,1,9,5,0,26,
25,25,1,20000,48,1,6,3,1,1,3,1,19,1,26,
25,27,1,75000,45,1,2,4,2,1,3,1,20,1,26,
25,101,1,22000,19,1,1,2,1,1,3,1,16,1,26,
25,29,1,-10001,15,1,0,3,2,1,3,1,11,0,26,
31,31,0,80000,63,1,6,3,1,1,4,1,18,1,26,
31,31,0,100000,57,1,1,2,2,1,4,1,20,1,26,
60,61,0,5900,70,1,3,2,2,1,2,1,22,11,26,
60,53,0,0,70,1,7,1,1,1,2,1,23,0,26,
45,44,0,0,72,0,0,3,1,1,2,1,16,0,26,
106,106,0,0,91,0,0,2,2,1,2,1,18,0,26,
176,176,0,0,68,0,6,4,2,1,1,1,16,0,26,
176,178,0,36000,68,0,3,4,2,1,1,1,19,0,26,
107,106,1,69000,50,0,1,4,1,1,3,1,20,1,26,
107,92,1,-10001,15,0,0,2,1,1,3,1,12,0,26,
58,58,4,87000,43,1,1,3,1,1,1,1,21,1,26,
58,47,4,15200,41,1,3,4,2,1,1,1,16,1,26,
58,35,4,-10001,13,1,0,4,1,1,1,1,11,0,26,
58,56,4,-10001,10,1,0,4,2,1,1,1,7,0,26,
58,56,4,-10001,14,1,0,1,2,1,1,1,12,0,26,
58,56,4,-10001,5,1,0,4,2,1,1,1,1,0,26,
72,73,0,0,70,1,0,2,1,1,2,1,20,0,26,
72,76,0,0,68,1,0,3,2,1,2,1,16,0,26,
24,24,0,0,69,1,0,2,1,1,2,9,19,0,26,
24,86,0,4000,74,1,1,1,2,1,2,1,18,0,26,
74,74,0,0,65,0,5,2,2,1,3,1,24,0,26,
15,15,0,0,65,3,0,1,1,1,1,1,20,0,26,
15,16,0,0,63,3,0,1,2,1,1,1,17,0,26,
20,20,0,65000,47,0,1,3,1,1,3,1,12,0,26,
83,83,1,0,37,1,0,3,2,1,2,1,20,0,26,
83,97,1,0,41,1,0,3,1,1,2,1,16,0,26,
83,229,1,4000,20,1,1,2,2,1,2,1,18,0,26,
83,79,1,-10001,5,1,0,2,1,1,2,1,1,0,26,
23,23,0,0,73,0,2,2,2,1,1,1,18,0,26,
79,80,5,50000,42,0,1,2,2,1,3,2,16,1,26,
79,89,5,3000,23,0,1,1,2,1,3,2,16,1,26,
79,207,5,250,21,0,7,1,1,1,3,2,15,0,26,
79,68,5,0,17,0,0,2,2,1,3,2,15,0,26,
79,88,5,-10001,14,0,0,1,2,1,3,2,11,0,26,
79,90,5,-10001,11,0,0,1,1,1,3,2,9,0,26,
79,88,5,-10001,9,0,0,3,1,1,3,2,6,0,26,
79,90,5,-10001,6,0,0,1,1,1,3,2,1,0,26,
47,47,0,31000,65,1,1,2,2,1,1,1,21,1,26,
47,39,0,0,67,1,1,2,1,1,1,1,16,0,26,
12,12,1,52000,44,0,1,4,1,1,1,1,18,1,26,
12,27,1,10000,24,0,1,4,1,1,1,1,21,1,26,
12,13,1,20,17,0,1,4,2,1,1,1,13,0,26,
170,170,0,55000,60,0,1,4,2,1,1,1,19,10,26,
170,256,0,23000,39,0,1,1,1,1,1,1,19,1,26,
170,313,0,28900,35,0,1,4,2,1,1,1,15,1,26,
170,309,0,70000,33,0,1,1,1,1,1,1,22,1,26,
170,184,0,0,85,0,0,1,1,1,1,1,20,0,26,
170,205,0,-10001,12,0,0,4,2,1,1,1,10,0,26,
23,24,0,31000,52,3,1,4,1,1,1,1,16,1,26,
23,20,0,82000,50,3,1,1,2,1,1,1,22,1,26,
80,80,0,0,63,1,1,2,2,1,2,1,21,0,26,
80,84,0,75000,63,1,1,2,1,1,2,1,19,1,26,
68,68,0,0,68,0,0,2,2,1,2,2,18,0,26,
226,227,0,32000,54,1,1,3,2,1,3,1,18,1,26,
226,257,0,50000,51,1,1,4,1,1,3,1,16,1,26,
226,254,0,15000,18,1,1,3,2,1,3,1,20,12,26,
41,41,2,120000,51,1,6,4,2,1,1,1,21,11,26,
41,41,2,80000,68,1,5,4,1,1,1,1,22,0,26,
41,58,2,3500,17,1,2,4,2,1,1,1,16,1,26,
41,56,2,-10001,15,1,0,3,1,1,1,1,13,0,26,
41,36,2,0,85,1,0,3,1,1,1,1,17,0,26,
93,94,0,47000,65,0,6,4,1,1,1,1,21,1,26,
90,89,0,35000,33,0,1,1,2,1,3,8,19,1,26,
29,28,0,10000,27,1,2,1,1,1,1,1,20,1,26,
29,18,0,42000,28,1,2,3,2,1,1,1,20,1,26,
23,23,2,35000,31,3,6,2,1,1,2,1,16,0,26,
23,23,2,49000,32,3,1,2,2,1,2,1,21,1,26,
23,30,2,-10001,13,3,0,1,1,1,2,1,9,0,26,
23,26,2,-10001,7,3,0,4,2,1,2,1,3,0,26,
23,25,2,30600,24,3,1,1,1,1,2,1,15,11,26,
44,44,0,0,83,1,0,1,2,1,2,1,21,0,26,
44,41,0,0,85,1,7,4,1,1,2,1,21,0,26,
81,81,0,0,75,0,0,2,2,2,4,8,16,0,26,
56,57,0,75000,68,0,1,3,1,2,3,9,20,10,26,
43,43,0,0,85,1,0,3,2,1,1,1,5,0,26,
43,51,0,0,85,1,0,4,1,1,1,1,16,0,26,
43,65,0,0,41,1,9,1,1,1,1,1,21,0,26,
82,82,0,0,67,0,1,3,2,2,3,9,16,0,26,
25,26,0,55000,60,1,1,2,1,1,1,1,18,1,26,
25,25,0,13000,54,1,1,3,2,1,1,1,15,1,26,
19,19,0,0,83,0,0,2,2,1,2,1,24,0,26,
41,40,0,0,68,1,0,3,2,1,2,1,21,0,26,
41,44,0,0,80,1,0,1,1,1,2,1,19,0,26,
80,79,0,0,77,1,0,3,1,1,2,1,16,0,26,
80,81,0,0,73,1,0,3,2,1,2,1,16,0,26,
15,14,0,114000,56,0,1,1,1,1,1,1,21,1,26,
44,43,0,38000,32,0,1,3,1,1,2,1,16,0,26,
50,50,0,85000,60,0,1,3,1,1,1,1,21,11,26,
89,89,0,60000,31,0,1,4,2,1,3,1,21,10,26,
76,76,0,0,71,1,0,4,2,1,1,1,21,0,26,
76,80,0,4000,81,1,1,4,1,1,1,1,19,1,26,
65,65,0,40000,62,1,3,4,2,1,2,1,21,11,26,
65,52,0,8000,62,1,6,3,1,1,2,1,16,12,26,
20,20,1,24800,49,1,3,3,2,1,1,1,20,0,26,
20,11,1,0,55,1,0,3,1,1,1,1,19,0,26,
20,18,1,0,17,1,0,2,1,1,1,1,14,0,26,
25,26,2,34300,36,1,1,1,1,1,2,1,15,1,26,
25,20,2,29000,31,1,5,2,2,1,2,1,15,1,26,
25,27,2,-10001,8,1,0,1,1,1,2,1,5,0,26,
25,27,2,-10001,6,1,0,4,1,1,2,1,3,0,26,
469,470,0,24000,31,0,1,2,1,1,3,2,20,1,26,
197,197,0,5700,36,0,1,3,1,1,3,1,16,1,26,
87,87,0,8000,67,0,7,1,1,1,2,1,19,1,26,
87,106,0,5000,40,0,6,2,2,1,2,1,24,1,26,
349,349,0,56000,43,1,2,2,2,1,1,1,19,1,26,
349,296,0,0,49,1,0,3,1,1,1,1,16,0,26,
42,43,0,0,75,1,0,1,1,1,2,1,19,0,26,
42,26,0,0,75,1,0,4,2,1,2,1,16,0,26,
81,81,0,489000,69,1,5,3,1,4,1,6,23,1,26,
81,63,0,0,60,1,0,2,2,4,1,6,22,0,26,
81,37,0,0,24,1,2,2,2,4,1,6,21,0,26,
81,34,0,15300,23,1,1,3,1,4,1,6,16,0,26,
81,33,0,0,23,1,6,3,1,4,1,6,18,0,26,
254,255,0,30000,39,0,6,4,1,3,2,1,20,0,26,
33,33,0,1800,64,1,1,2,1,1,3,1,16,1,26,
33,33,0,0,78,1,0,2,2,1,3,1,1,0,26,
68,68,0,0,72,0,0,1,2,1,2,1,19,0,26,
61,61,0,0,79,0,0,4,2,3,2,1,21,0,26,
61,48,0,0,83,0,0,1,2,3,2,1,23,0,26,
83,83,0,53000,62,1,1,4,2,1,1,1,18,11,26,
83,88,0,65000,59,1,1,2,1,1,1,1,16,1,26,
188,188,0,14000,84,1,2,3,2,1,2,1,16,1,26,
188,86,0,0,85,1,0,2,1,1,2,1,21,0,26,
174,174,1,0,49,1,0,3,2,1,1,1,11,0,26,
174,195,1,0,65,1,1,3,1,1,1,2,14,0,26,
174,218,1,0,16,1,0,3,1,1,1,9,14,0,26,
74,75,0,0,62,0,0,4,2,1,3,2,18,0,26,
49,49,0,36500,56,0,1,4,1,1,3,1,1,2,26,
49,71,0,0,32,0,0,3,1,1,3,1,1,0,26,
26,25,0,27700,62,0,5,4,2,1,2,9,17,1,26,
83,83,0,0,70,0,1,1,1,1,2,1,16,0,26,
18,19,0,95000,60,1,1,2,1,1,1,1,21,1,26,
18,16,0,4800,62,1,3,1,2,1,1,1,19,0,26,
158,158,0,0,54,0,1,2,2,1,3,2,18,0,26,
72,72,0,0,55,0,1,4,1,1,3,2,16,0,26,
86,86,0,101000,61,0,1,3,1,1,1,1,21,1,26,
66,66,0,0,60,0,1,2,2,1,2,1,19,0,26,
66,78,0,35000,25,0,1,2,1,1,2,1,19,1,26,
66,113,0,20000,22,0,1,1,1,1,2,1,19,1,26,
126,126,3,65000,42,1,1,2,1,1,1,1,21,1,26,
126,128,3,0,40,1,1,3,2,1,1,1,18,0,26,
126,142,3,-10001,15,1,0,1,1,1,1,1,14,0,26,
126,141,3,-10001,11,1,0,4,1,1,1,1,7,0,26,
126,140,3,-10001,5,1,0,2,1,1,1,1,2,0,26,
126,162,3,2300,20,1,1,3,2,1,1,8,16,0,26,
24,24,0,52000,53,1,1,4,2,1,1,1,21,11,26,
24,27,0,0,53,1,7,2,1,1,1,1,20,0,26,
42,41,2,74000,47,1,2,2,2,1,1,1,21,1,26,
42,30,2,90000,50,1,2,1,1,1,1,1,20,1,26,
42,31,2,-10001,11,1,0,2,1,1,1,1,9,0,26,
42,31,2,-10001,7,1,0,1,1,1,1,1,4,0,26,
53,53,0,0,60,0,0,1,2,1,2,1,15,0,26,
108,108,0,200,66,0,1,3,2,1,3,1,16,0,26,
108,107,0,0,87,0,0,4,2,1,3,1,3,0,26,
108,97,0,7500,26,0,1,1,2,1,3,9,19,1,26,
108,168,0,-10001,7,0,0,4,1,1,3,9,4,0,26,
108,98,0,-10001,6,0,0,2,2,1,3,9,3,0,26,
108,90,0,-10001,3,0,0,1,2,1,3,9,1,0,26,
145,146,0,15000,28,0,2,2,1,1,3,1,22,1,26,
32,32,0,0,81,1,0,1,1,1,2,1,17,0,26,
32,26,0,0,79,1,0,3,2,1,2,1,17,0,26,
9,8,0,0,75,1,0,1,2,1,1,1,16,0,26,
9,8,0,0,78,1,0,3,1,1,1,1,14,0,26,
9,14,0,47700,24,1,1,1,1,1,1,1,16,1,26,
45,45,0,0,83,0,0,3,1,1,2,1,16,0,26,
157,157,0,0,86,1,0,4,1,1,2,1,19,0,26,
157,136,0,0,84,1,0,4,2,1,2,1,18,0,26,
42,42,1,2500,36,3,6,4,2,1,1,1,20,1,26,
42,27,1,40000,34,3,1,1,1,1,1,1,18,1,26,
42,32,1,-10001,7,3,0,2,1,1,1,1,4,0,26,
73,73,0,0,76,0,0,2,2,1,2,1,22,0,26,
52,52,0,0,68,1,1,3,2,1,2,3,18,0,26,
52,61,0,0,68,1,7,1,1,1,2,1,16,0,26,
124,123,0,0,63,2,2,2,2,1,2,1,22,0,26,
124,128,0,130000,57,2,1,3,2,1,2,1,21,1,26,
65,65,0,0,73,3,1,2,1,1,1,1,22,0,26,
65,71,0,0,73,3,1,1,2,1,1,1,19,0,26,
65,53,0,54000,69,3,1,2,1,1,1,1,19,1,26,
93,93,0,51000,27,0,4,4,1,1,3,1,23,1,26,
276,277,1,40000,31,3,1,2,1,1,1,1,16,1,26,
276,289,1,0,31,3,1,4,2,1,1,1,16,0,26,
276,536,1,-10001,0,3,0,3,2,1,1,1,0,0,26,
276,326,1,-10001,12,3,0,2,2,1,1,1,9,0,26,
70,71,0,0,64,1,0,1,2,1,2,1,13,0,26,
70,64,0,0,71,1,0,4,1,1,2,1,20,0,26,
108,108,0,0,68,0,6,3,1,5,3,1,22,0,26,
108,144,0,0,86,0,0,4,2,5,3,1,1,0,26,
76,75,1,130000,41,1,2,4,2,1,1,1,20,1,26,
76,75,1,95000,45,1,1,3,1,1,1,1,19,1,26,
76,57,1,-10001,10,1,0,1,1,1,1,1,6,0,26,
76,83,1,0,68,1,0,3,2,1,1,1,15,0,26,
76,79,1,0,47,1,0,3,2,1,1,1,15,0,26,
100,100,0,15100,34,1,1,3,2,1,2,1,16,1,26,
100,107,0,78000,39,1,1,1,1,1,2,1,12,1,26,
100,145,0,15000,36,1,1,1,1,1,2,1,20,1,26,
100,162,0,0,29,1,0,1,2,1,2,1,16,0,26,
100,86,0,-10001,7,1,0,1,1,1,2,1,4,0,26,
100,87,0,-10001,7,1,0,1,1,1,2,1,3,0,26,
100,139,0,23200,31,1,1,4,2,1,2,1,14,1,26,
100,137,0,23200,31,1,1,4,2,1,2,1,14,1,26,
92,91,0,21900,54,1,2,2,2,1,1,1,18,1,26,
92,98,0,15000,55,1,6,4,1,1,1,1,17,1,26,
92,111,0,60000,23,1,1,2,2,1,1,1,21,1,26,
92,98,0,0,21,1,0,2,1,1,1,1,19,0,26,
126,126,0,0,67,1,0,2,1,1,1,1,19,0,26,
126,142,0,0,64,1,0,2,2,1,1,1,16,0,26,
228,229,3,0,32,1,2,2,1,1,3,1,22,0,26,
228,202,3,50000,33,1,1,3,2,1,3,1,22,1,26,
228,139,3,-10001,6,1,0,4,1,1,3,1,1,0,26,
228,174,3,-10001,4,1,0,3,2,1,3,1,1,0,26,
228,172,3,-10001,1,1,0,1,2,1,3,1,0,0,26,
102,102,3,90000,41,1,1,4,1,1,1,1,19,1,26,
102,97,3,28700,39,1,3,2,2,1,1,1,19,1,26,
102,86,3,-10001,14,1,0,3,2,1,1,1,11,0,26,
102,85,3,-10001,12,1,0,2,2,1,1,1,9,0,26,
102,117,3,-10001,10,1,0,1,1,1,1,1,7,0,26,
128,128,2,60000,45,1,1,3,1,1,1,1,16,1,26,
128,132,2,35000,50,1,1,4,2,1,1,1,20,1,26,
128,112,2,-10001,13,1,0,2,1,1,1,1,10,0,26,
128,110,2,-10001,12,1,0,4,1,1,1,1,9,0,26,
128,131,2,8000,19,1,1,4,2,1,1,1,16,11,26,
72,72,0,0,71,0,0,2,1,1,3,1,19,0,26,
51,51,0,53000,37,0,1,1,1,1,2,1,16,1,26,
141,141,1,27000,39,0,1,2,2,1,1,1,14,1,26,
141,98,1,5000,17,0,3,3,2,1,1,1,15,0,26,
67,68,0,95000,55,1,3,3,2,1,2,2,18,10,26,
67,64,0,0,66,1,0,3,1,1,2,2,19,0,26,
87,87,0,489000,56,1,2,2,1,1,2,1,23,1,26,
87,94,0,0,55,1,0,1,2,1,2,1,21,0,26,
87,84,0,1000,19,1,1,1,1,1,2,1,19,1,26,
42,42,0,5000,52,0,1,2,2,1,1,1,16,11,26,
42,55,0,35000,22,0,1,1,1,1,1,1,18,1,26,
117,117,0,30000,47,0,2,2,2,1,3,2,18,1,26,
117,235,0,50000,30,0,2,3,1,1,3,2,19,1,26,
57,57,0,22600,69,1,1,2,1,1,3,1,17,1,26,
57,60,0,20100,66,1,1,2,2,1,3,1,16,0,26,
134,135,0,0,61,0,0,2,2,1,3,1,16,0,26,
188,188,0,0,58,0,1,1,2,5,2,1,21,0,26,
150,149,0,42300,28,0,4,4,1,1,3,1,22,1,26,
91,91,0,0,54,1,0,2,1,1,1,1,17,0,26,
91,73,0,0,55,1,1,1,2,1,1,1,16,0,26,
91,57,0,0,21,1,1,3,1,1,1,1,16,0,26,
91,51,0,4000,18,1,1,4,2,1,1,1,16,1,26,
72,72,0,20000,51,1,1,3,2,1,2,1,17,1,26,
72,84,0,0,55,1,1,2,1,1,2,1,16,0,26,
209,209,0,53000,51,0,2,3,2,1,1,1,20,1,26,
209,244,0,6400,23,0,1,4,2,1,1,1,20,1,26,
209,303,0,400,22,0,1,1,1,1,1,1,19,0,26,
20,20,0,40000,64,0,1,2,1,1,1,1,21,1,26,
20,53,0,0,26,0,0,1,2,1,1,1,15,0,26,
134,134,0,840,54,0,3,1,2,1,3,2,20,1,26,
129,129,0,34000,36,0,1,1,1,3,3,1,19,1,26,
68,67,0,0,81,1,1,3,1,1,2,1,16,0,26,
68,67,0,0,80,1,0,3,2,1,2,1,21,0,26,
76,75,0,0,86,0,0,2,1,1,3,1,21,0,26,
93,93,0,0,60,0,0,4,2,1,3,5,16,0,26,
93,126,0,0,35,0,3,1,1,1,3,5,17,0,26,
93,66,0,0,32,0,0,3,2,1,3,5,13,0,26,
25,25,0,0,75,0,0,1,2,1,3,1,14,0,26,
84,84,0,8000,68,0,1,4,2,1,2,1,21,0,26,
22,21,0,0,61,1,0,3,2,1,2,1,19,0,26,
22,20,0,42000,63,1,6,1,1,1,2,1,16,1,26,
82,81,0,62000,62,1,1,3,2,1,1,1,18,1,26,
82,88,0,100000,67,1,1,3,1,1,1,1,16,1,26,
132,132,0,5600,64,1,7,1,1,3,2,1,1,0,26,
132,125,0,8400,63,1,1,1,2,3,2,1,11,1,26,
43,43,2,43000,35,0,1,1,2,1,1,1,19,1,26,
43,28,2,-10001,9,0,0,3,2,1,1,1,7,0,26,
43,26,2,-10001,5,0,0,4,2,1,1,1,2,0,26,
187,188,0,11400,22,0,5,2,2,1,3,1,19,1,26,
81,81,0,6000,49,0,6,1,1,1,1,1,19,11,26,
60,60,2,0,41,1,0,4,1,1,1,1,14,0,26,
60,54,2,22000,38,1,1,4,2,1,1,1,18,1,26,
60,75,2,16000,20,1,1,3,2,1,1,1,16,1,26,
60,67,2,-10001,15,1,0,4,2,1,1,1,12,0,26,
60,67,2,-10001,6,1,0,4,2,1,1,1,2,0,26,
69,69,0,124000,47,1,1,2,2,1,1,1,22,11,26,
69,53,0,46000,57,1,1,1,1,1,1,1,19,1,26,
71,71,0,175000,57,1,1,2,1,1,4,1,20,1,26,
71,78,0,65000,45,1,1,3,2,1,4,1,19,1,26,
71,91,0,6000,20,1,1,4,1,1,4,1,20,0,26,
94,95,4,2300,53,1,2,3,2,1,1,1,21,11,26,
94,84,4,13000,60,1,1,3,1,1,1,1,16,1,26,
94,102,4,-10001,9,1,0,4,1,1,1,1,6,0,26,
94,121,4,-10001,7,1,0,2,2,1,1,2,4,0,26,
94,67,4,-10001,7,1,0,3,2,1,1,1,3,0,26,
94,89,4,-10001,5,1,0,2,1,1,1,2,2,0,26,
437,437,0,42000,21,0,1,1,1,1,3,1,16,1,26,
28,28,0,24000,68,0,1,3,2,1,2,1,16,11,26,
28,28,0,10000,66,0,6,2,2,1,2,1,16,1,26,
173,172,0,62000,54,0,1,1,1,1,2,1,16,1,26,
73,73,0,0,80,1,0,3,2,1,2,1,20,0,26,
73,61,0,0,79,1,0,1,1,1,2,1,23,0,26,
307,307,0,0,77,0,1,4,1,4,1,6,19,0,26,
106,107,0,175000,64,1,1,4,1,1,1,1,21,11,26,
106,104,0,2500,64,1,1,4,2,1,1,1,18,0,26,
29,29,0,0,58,0,0,4,2,1,3,1,18,0,26,
70,70,0,4000,55,0,6,2,1,1,2,1,18,0,26,
126,126,0,24300,64,1,1,1,1,1,2,1,20,0,26,
126,116,0,47000,62,1,1,3,2,1,2,1,20,11,26,
68,68,0,30000,52,0,1,1,1,1,2,1,16,1,26,
83,84,0,0,70,1,1,1,1,1,2,1,21,0,26,
83,93,0,0,70,1,0,2,2,1,2,1,16,0,26,
25,24,0,0,57,1,4,1,1,1,2,1,21,0,26,
25,21,0,13000,53,1,1,2,2,1,2,1,13,1,26,
84,84,0,175000,34,0,6,4,1,2,1,1,21,1,26,
111,110,0,50000,28,0,1,1,2,1,3,1,21,1,26,
254,254,0,5000,69,1,7,2,1,4,2,1,22,1,26,
254,207,0,0,55,1,0,3,2,4,2,6,21,0,26,
254,385,0,78000,35,1,6,4,1,4,2,1,21,1,26,
254,160,0,0,21,1,0,2,1,4,2,9,21,0,26,
254,342,0,0,18,1,0,1,1,4,2,9,16,0,26,
